"setting","date","source","indicator_abbr","indicator_name","dimension","subgroup","estimate","se","ci_lb","ci_ub","population","flag","setting_average","iso3","favourable_indicator","indicator_scale","ordered_dimension","subgroup_order","reference_subgroup","whoreg6","wbincome2024","dataset_id","update"
"Pakistan","2018","UNDP and OPHI","mpi","Multidimensional Poverty Index","Age (4 groups) (0-60+)","18-59 years",0.166208178597976,0.0101831436907077,0.147171220911545,0.187167182611707,NA,"Survey used to calculate MPI: DHS",0.198237407955765,"PAK",0,1,1,3,0,"Eastern Mediterranean","Lower middle income","rep_mpi","22 April 2024"
"Pakistan","2018","UNDP and OPHI","mpi","Multidimensional Poverty Index","Age (4 groups) (0-60+)","60+ years",0.160740310536724,0.014097555036349,0.13495567760295,0.190367217707993,NA,"Survey used to calculate MPI: DHS",0.198237407955765,"PAK",0,1,1,4,0,"Eastern Mediterranean","Lower middle income","rep_mpi","22 April 2024"
"Pakistan","2018","UNDP and OPHI","mpi","Multidimensional Poverty Index","Place of residence","Rural",0.265729843655821,0.0163689153482696,0.234863070088362,0.299067653093417,NA,"Survey used to calculate MPI: DHS",0.198237407955765,"PAK",0,1,0,0,0,"Eastern Mediterranean","Lower middle income","rep_mpi","22 April 2024"
"Pakistan","2018","UNDP and OPHI","mpi","Multidimensional Poverty Index","Place of residence","Urban",0.0786113597837245,0.0081160991695112,0.0640865207122423,0.0960901831350571,NA,"Survey used to calculate MPI: DHS",0.198237407955765,"PAK",0,1,0,0,1,"Eastern Mediterranean","Lower middle income","rep_mpi","22 April 2024"
"Pakistan","2018","UNDP and OPHI","mpi","Multidimensional Poverty Index","Subnational region","Balochistan",0.353590009658364,0.0267515313377788,0.303002179126851,0.40768362042754,NA,"Survey used to calculate MPI: DHS",0.198237407955765,"PAK",0,1,0,0,0,"Eastern Mediterranean","Lower middle income","rep_mpi","22 April 2024"
"Pakistan","2018","UNDP and OPHI","mpi","Multidimensional Poverty Index","Subnational region","Islamabad (ICT)",0.0463819325170828,0.0108296693835016,0.029199448651351,0.0729160545987828,NA,"Survey used to calculate MPI: DHS",0.198237407955765,"PAK",0,1,0,0,0,"Eastern Mediterranean","Lower middle income","rep_mpi","22 April 2024"
"Pakistan","2018","UNDP and OPHI","mpi","Multidimensional Poverty Index","Subnational region","Khyber Pakhtunkhwa",0.257940286231533,0.0304634686270367,0.202762893210996,0.322067109388106,NA,"Survey used to calculate MPI: DHS",0.198237407955765,"PAK",0,1,0,0,0,"Eastern Mediterranean","Lower middle income","rep_mpi","22 April 2024"
"Pakistan","2018","UNDP and OPHI","mpi","Multidimensional Poverty Index","Subnational region","Punjab",0.123414035762326,0.0162922960109678,0.0948238807618667,0.159109124540953,NA,"Survey used to calculate MPI: DHS",0.198237407955765,"PAK",0,1,0,0,0,"Eastern Mediterranean","Lower middle income","rep_mpi","22 April 2024"
"Pakistan","2018","UNDP and OPHI","mpi","Multidimensional Poverty Index","Subnational region","Sindh",0.273998990859406,0.0211929500133423,0.234413503141277,0.317497028095914,NA,"Survey used to calculate MPI: DHS",0.198237407955765,"PAK",0,1,0,0,0,"Eastern Mediterranean","Lower middle income","rep_mpi","22 April 2024"
"Paraguay","2016","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Ethnicity, race or caste","Guaraní and Spanish speaker",1.06790428981185,NA,NA,NA,2364548,"Survey used to calculate MPI: MICS",NA,"PRY",0,100,0,0,0,"Americas","Upper middle income","rep_mpi","22 April 2024"
"Paraguay","2016","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Ethnicity, race or caste","Guaraní only speaker",6.96734860539436,NA,NA,NA,2985081,"Survey used to calculate MPI: MICS",NA,"PRY",0,100,0,0,0,"Americas","Upper middle income","rep_mpi","22 April 2024"
"Paraguay","2016","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Ethnicity, race or caste","Indigenous",57.1950852870941,NA,NA,NA,125838,"Survey used to calculate MPI: MICS",NA,"PRY",0,100,0,0,0,"Americas","Upper middle income","rep_mpi","22 April 2024"
"Paraguay","2016","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Ethnicity, race or caste","Other language",2.9007351025939,NA,NA,NA,190600,"Survey used to calculate MPI: MICS",NA,"PRY",0,100,0,0,0,"Americas","Upper middle income","rep_mpi","22 April 2024"
"Paraguay","2016","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Ethnicity, race or caste","Spanish speaker",0.458962097764015,NA,NA,NA,1378570,"Survey used to calculate MPI: MICS",NA,"PRY",0,100,0,0,0,"Americas","Upper middle income","rep_mpi","22 April 2024"
"Paraguay","2016","UNDP and OPHI","mpi","Multidimensional Poverty Index","Ethnicity, race or caste","Guaraní and Spanish speaker",0.00391439301893115,NA,NA,NA,2364548,"Survey used to calculate MPI: MICS",NA,"PRY",0,1,0,0,0,"Americas","Upper middle income","rep_mpi","22 April 2024"
"Paraguay","2016","UNDP and OPHI","mpi","Multidimensional Poverty Index","Ethnicity, race or caste","Guaraní only speaker",0.0270690470933914,NA,NA,NA,2985081,"Survey used to calculate MPI: MICS",NA,"PRY",0,1,0,0,0,"Americas","Upper middle income","rep_mpi","22 April 2024"
"Paraguay","2016","UNDP and OPHI","mpi","Multidimensional Poverty Index","Ethnicity, race or caste","Indigenous",0.296846061944962,NA,NA,NA,125838,"Survey used to calculate MPI: MICS",NA,"PRY",0,1,0,0,0,"Americas","Upper middle income","rep_mpi","22 April 2024"
"Paraguay","2016","UNDP and OPHI","mpi","Multidimensional Poverty Index","Ethnicity, race or caste","Other language",0.0145370792597532,NA,NA,NA,190600,"Survey used to calculate MPI: MICS",NA,"PRY",0,1,0,0,0,"Americas","Upper middle income","rep_mpi","22 April 2024"
"Paraguay","2016","UNDP and OPHI","mpi","Multidimensional Poverty Index","Ethnicity, race or caste","Spanish speaker",0.0018838772084564,NA,NA,NA,1378570,"Survey used to calculate MPI: MICS",NA,"PRY",0,1,0,0,0,"Americas","Upper middle income","rep_mpi","22 April 2024"
"Peru","2012","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Age (2 groups) (0-18+)","0-17 years",15.4327829886722,0.70208081778144,14.1060896885566,16.8597613011253,NA,"Survey used to calculate MPI: DHS",12.6576545946639,"PER",0,100,0,0,0,"Americas","Upper middle income","rep_mpi","22 April 2024"
"Peru","2012","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Age (2 groups) (0-18+)","18+ years",11.1255993191323,0.42055437230307,10.3275194731176,11.9771149995869,NA,"Survey used to calculate MPI: DHS",12.6576545946639,"PER",0,100,0,0,1,"Americas","Upper middle income","rep_mpi","22 April 2024"
"Peru","2012","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Age (4 groups) (0-60+)","0-9 years",18.0891193755728,0.79955737915488,16.5742995918547,19.7096782436307,NA,"Survey used to calculate MPI: DHS",12.6576545946639,"PER",0,100,1,1,0,"Americas","Upper middle income","rep_mpi","22 April 2024"
"Peru","2012","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Age (4 groups) (0-60+)","10-17 years",12.2116289876124,0.64772055282063,10.9976591620478,13.5392172674453,NA,"Survey used to calculate MPI: DHS",12.6576545946639,"PER",0,100,1,2,0,"Americas","Upper middle income","rep_mpi","22 April 2024"
"Peru","2012","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Age (4 groups) (0-60+)","18-59 years",9.13310954298972,0.39990243768189,8.3788609257215,9.94788224777204,NA,"Survey used to calculate MPI: DHS",12.6576545946639,"PER",0,100,1,3,0,"Americas","Upper middle income","rep_mpi","22 April 2024"
"Peru","2012","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Age (4 groups) (0-60+)","60+ years",20.5474014741902,0.82139662424774,18.9839091893731,22.2043693984792,NA,"Survey used to calculate MPI: DHS",12.6576545946639,"PER",0,100,1,4,0,"Americas","Upper middle income","rep_mpi","22 April 2024"
"Peru","2012","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Place of residence","Rural",33.1408983562848,1.21114789504694,30.811011499009,35.5564271873901,NA,"Survey used to calculate MPI: DHS",12.6576545946639,"PER",0,100,0,0,0,"Americas","Upper middle income","rep_mpi","22 April 2024"
"Peru","2012","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Place of residence","Urban",3.46008222945628,0.32744108692034,2.87255193764679,4.16263143843258,NA,"Survey used to calculate MPI: DHS",12.6576545946639,"PER",0,100,0,0,1,"Americas","Upper middle income","rep_mpi","22 April 2024"
"Peru","2012","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Subnational region","Amazonas",28.8236728853477,3.36312738305779,22.7002642367121,35.8331671034336,NA,"Survey used to calculate MPI: DHS",12.6576545946639,"PER",0,100,0,0,0,"Americas","Upper middle income","rep_mpi","22 April 2024"
"Peru","2012","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Subnational region","Ancash",13.7120327324785,2.24418526398699,9.87463853478834,18.7307536167894,NA,"Survey used to calculate MPI: DHS",12.6576545946639,"PER",0,100,0,0,0,"Americas","Upper middle income","rep_mpi","22 April 2024"
"Peru","2012","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Subnational region","Apurimac",25.5267511250742,2.87487900443701,20.3079349643947,31.5556638138448,NA,"Survey used to calculate MPI: DHS",12.6576545946639,"PER",0,100,0,0,0,"Americas","Upper middle income","rep_mpi","22 April 2024"
"Peru","2012","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Subnational region","Arequipa",2.98894381621842,1.24047152449938,1.31443530837334,6.65286119210767,NA,"Survey used to calculate MPI: DHS",12.6576545946639,"PER",0,100,0,0,0,"Americas","Upper middle income","rep_mpi","22 April 2024"
"Peru","2012","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Subnational region","Ayacucho",22.4790089683735,2.10163360011946,18.6276989461648,26.8637105075695,NA,"Survey used to calculate MPI: DHS",12.6576545946639,"PER",0,100,0,0,0,"Americas","Upper middle income","rep_mpi","22 April 2024"
"Peru","2012","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Subnational region","Cajamarca",28.2773852778232,3.61309768219161,21.7555565310956,35.8583184739324,NA,"Survey used to calculate MPI: DHS",12.6576545946639,"PER",0,100,0,0,0,"Americas","Upper middle income","rep_mpi","22 April 2024"
"Peru","2012","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Subnational region","Callao",0.59765228820067,0.56247443752617,0.0938842283517,3.70433339511786,NA,"Survey used to calculate MPI: DHS",12.6576545946639,"PER",0,100,0,0,0,"Americas","Upper middle income","rep_mpi","22 April 2024"
"Peru","2012","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Subnational region","Cusco",18.2109093236147,2.46432979479927,13.8660864682889,23.5449990912882,NA,"Survey used to calculate MPI: DHS",12.6576545946639,"PER",0,100,0,0,0,"Americas","Upper middle income","rep_mpi","22 April 2024"
"Peru","2012","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Subnational region","Huancavelica",32.6153916929235,3.65816191928175,25.8856609550268,40.146977161727,NA,"Survey used to calculate MPI: DHS",12.6576545946639,"PER",0,100,0,0,0,"Americas","Upper middle income","rep_mpi","22 April 2024"
"Peru","2012","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Subnational region","Huanuco",28.6995431677931,3.14977914085176,22.9389422186274,35.2451426326842,NA,"Survey used to calculate MPI: DHS",12.6576545946639,"PER",0,100,0,0,0,"Americas","Upper middle income","rep_mpi","22 April 2024"
"Peru","2012","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Subnational region","Ica",3.25520756586895,0.71272854782864,2.11348891215182,4.98229665686209,NA,"Survey used to calculate MPI: DHS",12.6576545946639,"PER",0,100,0,0,0,"Americas","Upper middle income","rep_mpi","22 April 2024"
"Peru","2012","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Subnational region","Junin",11.7742709617354,1.77038821382947,8.72193574709044,15.7109436412457,NA,"Survey used to calculate MPI: DHS",12.6576545946639,"PER",0,100,0,0,0,"Americas","Upper middle income","rep_mpi","22 April 2024"
"Peru","2012","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Subnational region","La Libertad",14.244788686811,2.33463213409794,10.2499737840891,19.458975038674,NA,"Survey used to calculate MPI: DHS",12.6576545946639,"PER",0,100,0,0,0,"Americas","Upper middle income","rep_mpi","22 April 2024"
"Peru","2012","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Subnational region","Lambayeque",10.2448764666107,2.28897006341219,6.54805378599793,15.6786485411985,NA,"Survey used to calculate MPI: DHS",12.6576545946639,"PER",0,100,0,0,0,"Americas","Upper middle income","rep_mpi","22 April 2024"
"Peru","2012","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Subnational region","Lima",1.45378412787249,0.41512003277011,0.82901376214896,2.5373538245687,NA,"Survey used to calculate MPI: DHS",12.6576545946639,"PER",0,100,0,0,0,"Americas","Upper middle income","rep_mpi","22 April 2024"
"Peru","2012","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Subnational region","Loreto",40.6184034351622,4.24838535789002,32.6283667204994,49.137980216881,NA,"Survey used to calculate MPI: DHS",12.6576545946639,"PER",0,100,0,0,0,"Americas","Upper middle income","rep_mpi","22 April 2024"
"Peru","2012","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Subnational region","Madre de Dios",8.67931605156958,1.855737594685,5.66576119571139,13.0736073276754,NA,"Survey used to calculate MPI: DHS",12.6576545946639,"PER",0,100,0,0,0,"Americas","Upper middle income","rep_mpi","22 April 2024"
"Peru","2012","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Subnational region","Moquegua",4.3070383645774,1.11116150655744,2.58466606172382,7.09358950679686,NA,"Survey used to calculate MPI: DHS",12.6576545946639,"PER",0,100,0,0,0,"Americas","Upper middle income","rep_mpi","22 April 2024"
"Peru","2012","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Subnational region","Pasco",17.8080078455252,3.08108592622696,12.5421969397129,24.6612472202073,NA,"Survey used to calculate MPI: DHS",12.6576545946639,"PER",0,100,0,0,0,"Americas","Upper middle income","rep_mpi","22 April 2024"
"Peru","2012","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Subnational region","Piura",14.5943452545586,2.80199059511551,9.90833786256281,20.9804318556686,NA,"Survey used to calculate MPI: DHS",12.6576545946639,"PER",0,100,0,0,0,"Americas","Upper middle income","rep_mpi","22 April 2024"
"Peru","2012","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Subnational region","Puno",18.7874791586621,2.06655952241728,15.0666060106508,23.1765133782426,NA,"Survey used to calculate MPI: DHS",12.6576545946639,"PER",0,100,0,0,0,"Americas","Upper middle income","rep_mpi","22 April 2024"
"Peru","2012","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Subnational region","San Martin",18.1093501735423,2.33481562082601,13.9723895032371,23.141691387496,NA,"Survey used to calculate MPI: DHS",12.6576545946639,"PER",0,100,0,0,0,"Americas","Upper middle income","rep_mpi","22 April 2024"
"Peru","2012","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Subnational region","Tacna",2.97489743761492,0.91024372860003,1.6255245183494,5.38311110323134,NA,"Survey used to calculate MPI: DHS",12.6576545946639,"PER",0,100,0,0,0,"Americas","Upper middle income","rep_mpi","22 April 2024"
"Peru","2012","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Subnational region","Tumbes",4.1404370102993,0.84061171016423,2.77261576515656,6.14043216747575,NA,"Survey used to calculate MPI: DHS",12.6576545946639,"PER",0,100,0,0,0,"Americas","Upper middle income","rep_mpi","22 April 2024"
"Peru","2012","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Subnational region","Ucayali",18.0219175267243,3.49927233823031,12.1407930273917,25.9117190488193,NA,"Survey used to calculate MPI: DHS",12.6576545946639,"PER",0,100,0,0,0,"Americas","Upper middle income","rep_mpi","22 April 2024"
"Peru","2012","UNDP and OPHI","mpi","Multidimensional Poverty Index","Age (2 groups) (0-18+)","0-17 years",0.0657775698710255,0.0032549508570152,0.0596774299785972,0.0724532119420867,NA,"Survey used to calculate MPI: DHS",0.0526611598077956,"PER",0,1,0,0,0,"Americas","Upper middle income","rep_mpi","22 April 2024"
"Peru","2012","UNDP and OPHI","mpi","Multidimensional Poverty Index","Age (2 groups) (0-18+)","18+ years",0.0454196359757083,0.0018086695861441,0.0420030262154696,0.0490999157446434,NA,"Survey used to calculate MPI: DHS",0.0526611598077956,"PER",0,1,0,0,1,"Americas","Upper middle income","rep_mpi","22 April 2024"
"Peru","2012","UNDP and OPHI","mpi","Multidimensional Poverty Index","Age (4 groups) (0-60+)","0-9 years",0.0776009327083237,0.0037628996696484,0.0705382320884842,0.0853058892878212,NA,"Survey used to calculate MPI: DHS",0.0526611598077956,"PER",0,1,1,1,0,"Americas","Upper middle income","rep_mpi","22 April 2024"
